cve,epss,percentile,year,in_kev
CVE-2024-52778,0.02736,0.86264,2024,False
CVE-2024-52779,0.02736,0.86264,2024,False
CVE-2024-52780,0.02736,0.86264,2024,False
CVE-2024-52781,0.02736,0.86264,2024,False
CVE-2024-52782,0.02736,0.86264,2024,False
CVE-2024-52783,0.00063,0.19833,2024,False
CVE-2024-52786,0.0086,0.75415,2024,False
CVE-2024-52787,0.00376,0.59542,2024,False
CVE-2024-52788,0.00175,0.3876,2024,False
CVE-2024-52789,0.00175,0.3876,2024,False
CVE-2024-52791,0.00103,0.27815,2024,False
CVE-2024-52792,0.00078,0.23321,2024,False
CVE-2024-52793,0.00191,0.40902,2024,False
CVE-2024-52794,0.00714,0.72753,2024,False
CVE-2024-52796,0.00115,0.29836,2024,False
CVE-2024-52797,0.00276,0.51312,2024,False
CVE-2024-52798,0.00293,0.52984,2024,False
CVE-2024-52799,0.00048,0.1529,2024,False
CVE-2024-52800,0.12493,0.94065,2024,False
CVE-2024-52801,0.00106,0.28344,2024,False
CVE-2024-52802,0.00404,0.61324,2024,False
CVE-2024-52803,0.03243,0.8737,2024,False
CVE-2024-52804,0.0016,0.36754,2024,False
CVE-2024-52805,0.01089,0.78296,2024,False
CVE-2024-52806,0.00183,0.39843,2024,False
CVE-2024-52807,0.00033,0.10282,2024,False
CVE-2024-52809,0.00133,0.32474,2024,False
CVE-2024-52810,0.00103,0.27737,2024,False
CVE-2024-52811,0.00047,0.14967,2024,False
CVE-2024-52812,0.00254,0.48989,2024,False
CVE-2024-52813,0.00137,0.33433,2024,False
CVE-2024-52814,0.00073,0.22341,2024,False
CVE-2024-52815,0.00353,0.5801,2024,False
CVE-2024-52816,0.00268,0.50484,2024,False
CVE-2024-52817,0.00296,0.53199,2024,False
CVE-2024-52818,0.00363,0.58756,2024,False
CVE-2024-52822,0.00897,0.76031,2024,False
CVE-2024-52823,0.00897,0.76031,2024,False
CVE-2024-52824,0.00296,0.53199,2024,False
CVE-2024-52825,0.00268,0.50484,2024,False
CVE-2024-52826,0.00296,0.53199,2024,False
CVE-2024-52827,0.00386,0.60157,2024,False
CVE-2024-52828,0.00296,0.53199,2024,False
CVE-2024-52829,0.00268,0.50484,2024,False
CVE-2024-52830,0.00268,0.50484,2024,False
CVE-2024-52831,0.00197,0.41702,2024,False
CVE-2024-52832,0.00268,0.50484,2024,False
CVE-2024-52833,0.00073,0.22409,2024,False
CVE-2024-52834,0.00165,0.37333,2024,False
CVE-2024-52835,0.00268,0.50484,2024,False
CVE-2024-52836,0.00296,0.53199,2024,False
CVE-2024-52837,0.00897,0.76031,2024,False
CVE-2024-52838,0.00728,0.73042,2024,False
CVE-2024-52839,0.00728,0.73042,2024,False
CVE-2024-52840,0.00813,0.74648,2024,False
CVE-2024-52841,0.00296,0.53199,2024,False
CVE-2024-52842,0.00268,0.50484,2024,False
CVE-2024-52843,0.00268,0.50484,2024,False
CVE-2024-52844,0.00897,0.76031,2024,False
CVE-2024-52845,0.0024,0.47267,2024,False
CVE-2024-52846,0.0024,0.47267,2024,False
CVE-2024-52847,0.0024,0.47267,2024,False
CVE-2024-52848,0.0024,0.47267,2024,False
CVE-2024-52849,0.0024,0.47267,2024,False
CVE-2024-52850,0.00341,0.57114,2024,False
CVE-2024-52851,0.0024,0.47267,2024,False
CVE-2024-52852,0.00268,0.50484,2024,False
CVE-2024-52853,0.0024,0.47267,2024,False
CVE-2024-52854,0.0024,0.47267,2024,False
CVE-2024-52855,0.00268,0.50484,2024,False
CVE-2024-52857,0.00442,0.63641,2024,False
CVE-2024-52858,0.00442,0.63641,2024,False
CVE-2024-52859,0.00442,0.63641,2024,False
CVE-2024-52860,0.00827,0.74891,2024,False
CVE-2024-52861,0.00442,0.63641,2024,False
CVE-2024-52862,0.00442,0.63641,2024,False
CVE-2024-52864,0.00442,0.63641,2024,False
CVE-2024-52865,0.00442,0.63641,2024,False
CVE-2024-52867,0.00037,0.11515,2024,False
CVE-2024-52869,0.00033,0.10259,2024,False
CVE-2024-52870,0.00079,0.23579,2024,False
CVE-2024-52871,0.00066,0.20562,2024,False
CVE-2024-52872,0.00131,0.32221,2024,False
CVE-2024-52874,0.00628,0.70668,2024,False
CVE-2024-52875,0.79658,0.99116,2024,False
CVE-2024-52876,0.001,0.27392,2024,False
CVE-2024-52877,0.00292,0.52901,2024,False
CVE-2024-52878,0.00292,0.52901,2024,False
CVE-2024-52879,0.00292,0.52901,2024,False
CVE-2024-52880,0.00085,0.24681,2024,False
CVE-2024-52881,0.00111,0.29222,2024,False
CVE-2024-52882,0.00122,0.30957,2024,False
CVE-2024-52883,0.00202,0.42227,2024,False
CVE-2024-52884,0.00051,0.16162,2024,False
CVE-2024-52885,0.00246,0.48144,2024,False
CVE-2024-52887,0.00185,0.40112,2024,False
CVE-2024-52888,0.00183,0.39913,2024,False
CVE-2024-52890,0.00143,0.34236,2024,False
CVE-2024-52891,0.00119,0.30397,2024,False
CVE-2024-52892,0.0071,0.72646,2024,False
CVE-2024-52893,0.0009,0.25645,2024,False
CVE-2024-52894,0.00247,0.48257,2024,False
CVE-2024-52895,0.00035,0.10927,2024,False
CVE-2024-52896,0.00042,0.13351,2024,False
CVE-2024-52897,0.00042,0.13351,2024,False
CVE-2024-52898,0.00057,0.18043,2024,False
CVE-2024-52899,0.00195,0.4135,2024,False
CVE-2024-52900,0.0011,0.29082,2024,False
CVE-2024-52901,0.00107,0.28503,2024,False
CVE-2024-52902,0.00109,0.28873,2024,False
CVE-2024-52903,0.00133,0.32534,2024,False
CVE-2024-52905,0.00107,0.28546,2024,False
CVE-2024-52906,0.00044,0.1392,2024,False
CVE-2024-52911,0.00014,0.0277,2024,False
CVE-2024-52912,0.00207,0.43129,2024,False
CVE-2024-52913,0.00135,0.33154,2024,False
CVE-2024-52914,0.00285,0.52167,2024,False
CVE-2024-52915,0.01022,0.7762,2024,False
CVE-2024-52916,0.00162,0.36964,2024,False
CVE-2024-52917,0.00089,0.25415,2024,False
CVE-2024-52918,0.00423,0.62475,2024,False
CVE-2024-52919,0.0006,0.19127,2024,False
CVE-2024-52920,0.00847,0.75232,2024,False
CVE-2024-52921,0.00046,0.14687,2024,False
CVE-2024-52922,0.00229,0.45831,2024,False
CVE-2024-52923,0.00186,0.40242,2024,False
CVE-2024-52924,0.00186,0.40242,2024,False
CVE-2024-52925,0.00071,0.2199,2024,False
CVE-2024-52926,0.00022,0.06548,2024,False
CVE-2024-52928,0.00288,0.52594,2024,False
CVE-2024-52935,0.00073,0.22379,2024,False
CVE-2024-52936,0.00072,0.22123,2024,False
CVE-2024-52937,0.00078,0.2342,2024,False
CVE-2024-52938,0.00084,0.24602,2024,False
CVE-2024-52939,0.00028,0.08556,2024,False
CVE-2024-52940,0.19964,0.95591,2024,False
CVE-2024-52941,0.00123,0.30988,2024,False
CVE-2024-52942,0.00298,0.53535,2024,False
CVE-2024-52943,0.00438,0.63475,2024,False
CVE-2024-52944,0.00484,0.65679,2024,False
CVE-2024-52945,0.00213,0.43905,2024,False
CVE-2024-52946,0.0016,0.36684,2024,False
CVE-2024-52947,0.00162,0.36964,2024,False
CVE-2024-52949,0.00134,0.32617,2024,False
CVE-2024-52951,0.00139,0.33776,2024,False
CVE-2024-52958,0.00219,0.44588,2024,False
CVE-2024-52959,0.00495,0.66154,2024,False
CVE-2024-52960,0.0029,0.52693,2024,False
CVE-2024-52961,0.00403,0.61214,2024,False
CVE-2024-52962,0.00353,0.58014,2024,False
CVE-2024-52963,0.00115,0.29821,2024,False
CVE-2024-52964,0.0036,0.5853,2024,False
CVE-2024-52965,0.00134,0.32618,2024,False
CVE-2024-52966,0.00047,0.15122,2024,False
CVE-2024-52967,0.0031,0.54521,2024,False
CVE-2024-52968,0.00028,0.0844,2024,False
CVE-2024-52969,0.00314,0.5489,2024,False
CVE-2024-52972,0.00221,0.44805,2024,False
CVE-2024-52973,0.00523,0.67303,2024,False
CVE-2024-52974,0.0038,0.5981,2024,False
CVE-2024-52975,0.00345,0.57356,2024,False
CVE-2024-52976,0.0006,0.19091,2024,False
CVE-2024-52979,0.00197,0.41584,2024,False
CVE-2024-52980,0.00104,0.28037,2024,False
CVE-2024-52981,0.00095,0.26469,2024,False
CVE-2024-52982,0.00073,0.22398,2024,False
CVE-2024-52983,0.00103,0.27863,2024,False
CVE-2024-52984,0.00103,0.27863,2024,False
CVE-2024-52985,0.00103,0.27863,2024,False
CVE-2024-52986,0.00103,0.27863,2024,False
CVE-2024-52987,0.00103,0.27863,2024,False
CVE-2024-52988,0.00103,0.27863,2024,False
CVE-2024-52989,0.00103,0.27863,2024,False
CVE-2024-52990,0.001,0.27304,2024,False
CVE-2024-52991,0.00442,0.63641,2024,False
CVE-2024-52992,0.00442,0.63641,2024,False
CVE-2024-52993,0.00442,0.63641,2024,False
CVE-2024-52994,0.00103,0.27863,2024,False
CVE-2024-52995,0.00234,0.46523,2024,False
CVE-2024-52996,0.00234,0.46523,2024,False
CVE-2024-52997,0.00213,0.43878,2024,False
CVE-2024-52998,0.00056,0.17737,2024,False
CVE-2024-52999,0.00234,0.46523,2024,False
CVE-2024-53000,0.00184,0.39974,2024,False
CVE-2024-53001,0.00191,0.40803,2024,False
CVE-2024-53002,0.00184,0.39974,2024,False
CVE-2024-53003,0.00354,0.58061,2024,False
CVE-2024-53004,0.00075,0.22853,2024,False
CVE-2024-53005,0.00041,0.12818,2024,False
CVE-2024-53006,0.00116,0.29993,2024,False
CVE-2024-53007,0.00049,0.15709,2024,False
CVE-2024-53008,0.00395,0.60713,2024,False
CVE-2024-53009,0.00065,0.20391,2024,False
CVE-2024-53010,0.00058,0.18339,2024,False
CVE-2024-53011,0.00066,0.20755,2024,False
CVE-2024-53012,0.00111,0.29137,2024,False
CVE-2024-53013,0.00078,0.23377,2024,False
CVE-2024-53014,0.00112,0.29377,2024,False
CVE-2024-53015,0.00078,0.23377,2024,False
CVE-2024-53016,0.0006,0.19156,2024,False
CVE-2024-53017,0.00078,0.23377,2024,False
CVE-2024-53018,0.0006,0.19156,2024,False
CVE-2024-53019,0.00324,0.55802,2024,False
CVE-2024-53020,0.00324,0.55802,2024,False
CVE-2024-53021,0.00324,0.55802,2024,False
CVE-2024-53022,0.0015,0.35406,2024,False
CVE-2024-53023,0.00115,0.29833,2024,False
CVE-2024-53024,0.00112,0.29377,2024,False
CVE-2024-53025,0.00153,0.35837,2024,False
CVE-2024-53026,0.00324,0.55802,2024,False
CVE-2024-53027,0.00311,0.54683,2024,False
CVE-2024-53028,0.00087,0.25016,2024,False
CVE-2024-53029,0.00115,0.29833,2024,False
CVE-2024-53030,0.00115,0.29833,2024,False
CVE-2024-53031,0.00115,0.29833,2024,False
CVE-2024-53032,0.00087,0.25016,2024,False
CVE-2024-53033,0.00146,0.34816,2024,False
CVE-2024-53034,0.00146,0.34816,2024,False
CVE-2024-53041,0.00142,0.34132,2024,False
CVE-2024-53042,0.00012,0.01713,2024,False
CVE-2024-53043,0.00012,0.01871,2024,False
CVE-2024-53044,0.00011,0.01334,2024,False
CVE-2024-53045,0.00011,0.01334,2024,False
CVE-2024-53046,0.00019,0.0539,2024,False
CVE-2024-53047,9e-05,0.00924,2024,False
CVE-2024-53048,0.00011,0.01334,2024,False
CVE-2024-53049,0.00021,0.06148,2024,False
CVE-2024-53050,8e-05,0.0082,2024,False
CVE-2024-53051,8e-05,0.0082,2024,False
CVE-2024-53052,7e-05,0.00581,2024,False
CVE-2024-53053,0.00036,0.1115,2024,False
CVE-2024-53055,5e-05,0.00236,2024,False
CVE-2024-53056,0.00015,0.03293,2024,False
CVE-2024-53057,0.00014,0.02663,2024,False
CVE-2024-53058,0.00016,0.03829,2024,False
CVE-2024-53059,0.00017,0.04164,2024,False
CVE-2024-53060,0.00017,0.04478,2024,False
CVE-2024-53061,0.00014,0.02527,2024,False
CVE-2024-53062,0.00033,0.10218,2024,False
CVE-2024-53063,0.00016,0.03682,2024,False
CVE-2024-53064,0.0002,0.05757,2024,False
CVE-2024-53065,0.0006,0.18932,2024,False
CVE-2024-53066,0.00022,0.06585,2024,False
CVE-2024-53067,0.00035,0.1074,2024,False
CVE-2024-53068,0.00024,0.07268,2024,False
CVE-2024-53069,0.00053,0.17043,2024,False
CVE-2024-53070,0.00033,0.10145,2024,False
CVE-2024-53071,0.00051,0.16214,2024,False
CVE-2024-53072,0.00038,0.11831,2024,False
CVE-2024-53073,0.00023,0.06668,2024,False
CVE-2024-53074,0.00016,0.03865,2024,False
CVE-2024-53075,0.00035,0.1074,2024,False
CVE-2024-53076,0.00035,0.10648,2024,False
CVE-2024-53077,0.00033,0.09996,2024,False
CVE-2024-53078,0.00053,0.17043,2024,False
CVE-2024-53079,0.00016,0.03731,2024,False
CVE-2024-53080,0.00027,0.08136,2024,False
CVE-2024-53081,0.00055,0.17577,2024,False
CVE-2024-53082,0.00015,0.03478,2024,False
CVE-2024-53083,0.0002,0.05854,2024,False
CVE-2024-53084,0.00062,0.19675,2024,False
CVE-2024-53085,0.00016,0.03731,2024,False
CVE-2024-53086,0.00026,0.07674,2024,False
CVE-2024-53087,0.00068,0.21242,2024,False
CVE-2024-53088,0.00015,0.03303,2024,False
CVE-2024-53089,0.0001,0.01145,2024,False
CVE-2024-53090,4e-05,0.00189,2024,False
CVE-2024-53091,9e-05,0.01061,2024,False
CVE-2024-53092,0.00028,0.08312,2024,False
CVE-2024-53093,0.00014,0.02638,2024,False
CVE-2024-53094,0.00025,0.07536,2024,False
CVE-2024-53095,0.00013,0.02425,2024,False
CVE-2024-53096,0.00011,0.01436,2024,False
CVE-2024-53097,0.00011,0.01578,2024,False
CVE-2024-53098,0.00017,0.04528,2024,False
CVE-2024-53099,7e-05,0.00503,2024,False
CVE-2024-53100,8e-05,0.00825,2024,False
CVE-2024-53101,7e-05,0.00552,2024,False
CVE-2024-53103,0.0002,0.05662,2024,False
CVE-2024-53104,0.18032,0.95298,2024,True
CVE-2024-53105,0.00016,0.03902,2024,False
CVE-2024-53106,0.0002,0.05691,2024,False
CVE-2024-53107,0.00011,0.01334,2024,False
CVE-2024-53108,0.00015,0.03319,2024,False
CVE-2024-53109,0.00048,0.15284,2024,False
CVE-2024-53110,0.00016,0.03922,2024,False
CVE-2024-53111,0.00015,0.03293,2024,False
CVE-2024-53112,8e-05,0.00714,2024,False
CVE-2024-53113,7e-05,0.00682,2024,False
CVE-2024-53114,8e-05,0.0082,2024,False
CVE-2024-53115,0.00033,0.10026,2024,False
CVE-2024-53116,0.00044,0.13901,2024,False
CVE-2024-53117,0.00015,0.03195,2024,False
CVE-2024-53118,9e-05,0.00937,2024,False
CVE-2024-53119,7e-05,0.00591,2024,False
CVE-2024-53120,7e-05,0.00682,2024,False
CVE-2024-53121,6e-05,0.00393,2024,False
CVE-2024-53122,6e-05,0.00373,2024,False
CVE-2024-53123,7e-05,0.00691,2024,False
CVE-2024-53124,0.00014,0.02581,2024,False
CVE-2024-53125,0.00014,0.02665,2024,False
CVE-2024-53126,0.00022,0.06532,2024,False
CVE-2024-53127,0.00014,0.02589,2024,False
CVE-2024-53128,0.00022,0.0647,2024,False
CVE-2024-53129,0.00023,0.06668,2024,False
CVE-2024-53130,0.00014,0.02589,2024,False
CVE-2024-53131,0.00015,0.03147,2024,False
CVE-2024-53132,0.00033,0.10097,2024,False
CVE-2024-53133,0.00021,0.06145,2024,False
CVE-2024-53134,0.00029,0.0881,2024,False
CVE-2024-53135,0.00014,0.02589,2024,False
CVE-2024-53136,0.00011,0.01354,2024,False
CVE-2024-53137,0.00033,0.10097,2024,False
CVE-2024-53138,0.00021,0.0602,2024,False
CVE-2024-53139,0.00024,0.07268,2024,False
CVE-2024-53140,0.00014,0.02589,2024,False
CVE-2024-53141,0.00039,0.11936,2024,False
CVE-2024-53142,0.0002,0.05662,2024,False
CVE-2024-53143,0.00047,0.15096,2024,False
CVE-2024-53144,0.00014,0.02544,2024,False
CVE-2024-53145,0.00015,0.03147,2024,False
CVE-2024-53146,0.00013,0.02399,2024,False
CVE-2024-53147,0.00029,0.08764,2024,False
CVE-2024-53148,0.00015,0.03097,2024,False
CVE-2024-53149,0.00024,0.0719,2024,False
CVE-2024-53150,0.01125,0.78643,2024,True
CVE-2024-53151,0.00013,0.02412,2024,False
CVE-2024-53152,0.00037,0.11464,2024,False
CVE-2024-53153,0.00037,0.11464,2024,False
CVE-2024-53154,0.00013,0.02412,2024,False
CVE-2024-53155,0.00012,0.01939,2024,False
CVE-2024-53156,0.00021,0.06274,2024,False
CVE-2024-53157,0.00013,0.02436,2024,False
CVE-2024-53158,0.00013,0.024,2024,False
CVE-2024-53160,0.00013,0.02368,2024,False
CVE-2024-53161,0.00014,0.02589,2024,False
CVE-2024-53162,0.00017,0.04631,2024,False
CVE-2024-53163,0.00017,0.04405,2024,False
CVE-2024-53164,7e-05,0.00574,2024,False
CVE-2024-53165,0.00012,0.01803,2024,False
CVE-2024-53166,9e-05,0.01088,2024,False
CVE-2024-53167,0.0001,0.01165,2024,False
CVE-2024-53168,0.00013,0.02388,2024,False
CVE-2024-53169,9e-05,0.01061,2024,False
CVE-2024-53170,9e-05,0.01088,2024,False
CVE-2024-53171,0.00011,0.01505,2024,False
CVE-2024-53172,7e-05,0.00676,2024,False
CVE-2024-53173,0.00011,0.01396,2024,False
CVE-2024-53174,0.00011,0.01435,2024,False
CVE-2024-53175,7e-05,0.00662,2024,False
CVE-2024-53176,9e-05,0.01061,2024,False
CVE-2024-53177,0.00014,0.02668,2024,False
CVE-2024-53178,9e-05,0.01038,2024,False
CVE-2024-53179,0.00012,0.01892,2024,False
CVE-2024-53180,7e-05,0.00543,2024,False
CVE-2024-53181,7e-05,0.00536,2024,False
CVE-2024-53182,0.0003,0.09127,2024,False
CVE-2024-53183,7e-05,0.00536,2024,False
CVE-2024-53184,7e-05,0.00536,2024,False
CVE-2024-53185,7e-05,0.00684,2024,False
CVE-2024-53186,0.00026,0.07765,2024,False
CVE-2024-53187,9e-05,0.00899,2024,False
CVE-2024-53188,9e-05,0.01061,2024,False
CVE-2024-53189,0.0001,0.01196,2024,False
CVE-2024-53190,7e-05,0.00668,2024,False
CVE-2024-53191,0.00013,0.02388,2024,False
CVE-2024-53192,0.00036,0.11196,2024,False
CVE-2024-53193,0.00037,0.11294,2024,False
CVE-2024-53194,0.00011,0.01396,2024,False
CVE-2024-53195,9e-05,0.00899,2024,False
CVE-2024-53196,7e-05,0.00668,2024,False
CVE-2024-53197,0.02038,0.84166,2024,True
CVE-2024-53198,7e-05,0.00554,2024,False
CVE-2024-53199,0.00031,0.09532,2024,False
CVE-2024-53200,0.00031,0.09371,2024,False
CVE-2024-53201,0.00016,0.0381,2024,False
CVE-2024-53202,0.00016,0.0381,2024,False
CVE-2024-53203,0.00011,0.01329,2024,False
CVE-2024-53204,0.00035,0.10915,2024,False
CVE-2024-53205,0.00018,0.05041,2024,False
CVE-2024-53206,0.00016,0.04079,2024,False
CVE-2024-53207,0.0001,0.01153,2024,False
CVE-2024-53208,0.00013,0.02307,2024,False
CVE-2024-53209,0.0002,0.05694,2024,False
CVE-2024-53210,0.00011,0.0157,2024,False
CVE-2024-53211,0.00015,0.03429,2024,False
CVE-2024-53212,0.0001,0.01097,2024,False
CVE-2024-53213,0.00013,0.02036,2024,False
CVE-2024-53214,0.00012,0.01699,2024,False
CVE-2024-53215,0.00012,0.01943,2024,False
CVE-2024-53216,0.00013,0.02388,2024,False
CVE-2024-53217,7e-05,0.00688,2024,False
CVE-2024-53218,0.00013,0.02388,2024,False
CVE-2024-53219,0.0001,0.01097,2024,False
CVE-2024-53220,0.00017,0.04523,2024,False
CVE-2024-53221,0.00014,0.02771,2024,False
CVE-2024-53222,9e-05,0.01061,2024,False
CVE-2024-53223,0.00016,0.03904,2024,False
CVE-2024-53224,9e-05,0.01061,2024,False
CVE-2024-53225,0.00015,0.03429,2024,False
CVE-2024-53226,8e-05,0.00714,2024,False
CVE-2024-53227,0.00012,0.01726,2024,False
CVE-2024-53228,0.00039,0.11913,2024,False
CVE-2024-53229,0.00014,0.02819,2024,False
CVE-2024-53230,0.00013,0.02122,2024,False
CVE-2024-53231,0.00013,0.02122,2024,False
CVE-2024-53232,0.00016,0.0399,2024,False
CVE-2024-53233,7e-05,0.00668,2024,False
CVE-2024-53234,0.00023,0.06728,2024,False
CVE-2024-53235,0.00051,0.16214,2024,False
CVE-2024-53236,0.00029,0.08731,2024,False
CVE-2024-53237,0.00022,0.06444,2024,False
CVE-2024-53238,0.00029,0.0881,2024,False
CVE-2024-53239,0.00021,0.06274,2024,False
CVE-2024-53240,0.0004,0.12424,2024,False
CVE-2024-53241,0.00012,0.01743,2024,False
CVE-2024-53242,0.00171,0.38096,2024,False
CVE-2024-53243,0.00304,0.53986,2024,False
CVE-2024-53244,0.00139,0.33778,2024,False
CVE-2024-53245,0.00422,0.62447,2024,False
CVE-2024-53246,0.00074,0.22558,2024,False
CVE-2024-53247,0.04099,0.88803,2024,False
CVE-2024-53253,0.00278,0.51552,2024,False
CVE-2024-53255,0.28796,0.96642,2024,False
CVE-2024-53256,0.00432,0.63028,2024,False
CVE-2024-53257,0.00057,0.18284,2024,False
CVE-2024-53258,0.00376,0.59551,2024,False
CVE-2024-53259,0.00755,0.7365,2024,False
CVE-2024-53260,0.00548,0.68306,2024,False
CVE-2024-53261,0.00247,0.48194,2024,False
CVE-2024-53262,0.00193,0.41131,2024,False
CVE-2024-53263,0.00326,0.55877,2024,False
CVE-2024-53264,0.00081,0.23898,2024,False
CVE-2024-53266,0.00215,0.44126,2024,False
CVE-2024-53267,0.00021,0.06233,2024,False
CVE-2024-53268,0.03029,0.86923,2024,False
CVE-2024-53269,0.00017,0.04266,2024,False
CVE-2024-53270,0.00019,0.0536,2024,False
CVE-2024-53271,0.00034,0.1052,2024,False
CVE-2024-53272,0.00127,0.31656,2024,False
CVE-2024-53273,0.00097,0.26816,2024,False
CVE-2024-53274,0.00097,0.26816,2024,False
CVE-2024-53275,0.00055,0.17518,2024,False
CVE-2024-53276,0.00093,0.26108,2024,False
CVE-2024-53277,0.01452,0.81169,2024,False
CVE-2024-53278,0.00146,0.34767,2024,False
CVE-2024-53279,0.01088,0.78284,2024,False
CVE-2024-53280,0.01088,0.78284,2024,False
CVE-2024-53281,0.00692,0.7226,2024,False
CVE-2024-53282,0.01088,0.78284,2024,False
CVE-2024-53283,0.00692,0.7226,2024,False
CVE-2024-53284,0.00692,0.7226,2024,False
CVE-2024-53285,0.00692,0.7226,2024,False
CVE-2024-53286,0.01448,0.81138,2024,False
CVE-2024-53287,0.00304,0.54022,2024,False
CVE-2024-53288,0.00304,0.54022,2024,False
CVE-2024-53289,0.00104,0.28006,2024,False
CVE-2024-53290,0.00598,0.69822,2024,False
CVE-2024-53291,0.00412,0.6183,2024,False
CVE-2024-53292,0.00104,0.27944,2024,False
CVE-2024-53295,0.00093,0.26141,2024,False
CVE-2024-53296,0.00213,0.43953,2024,False
CVE-2024-53298,0.00699,0.72395,2024,False
CVE-2024-53299,0.00734,0.73172,2024,False
CVE-2024-53303,0.01474,0.81316,2024,False
CVE-2024-53304,0.00577,0.69225,2024,False
CVE-2024-53305,0.00371,0.59247,2024,False
CVE-2024-53307,0.00155,0.36048,2024,False
CVE-2024-53309,0.00256,0.49296,2024,False
CVE-2024-53310,0.00256,0.49296,2024,False
CVE-2024-53311,0.0027,0.50675,2024,False
CVE-2024-53319,0.00478,0.65357,2024,False
CVE-2024-53320,0.00501,0.66385,2024,False
CVE-2024-53326,0.03466,0.87775,2024,False
CVE-2024-53333,0.00442,0.63624,2024,False
CVE-2024-53334,0.00289,0.52688,2024,False
CVE-2024-53335,0.00118,0.30253,2024,False
CVE-2024-53345,0.08915,0.92738,2024,False
CVE-2024-53348,0.00099,0.27269,2024,False
CVE-2024-53349,0.00085,0.24716,2024,False
CVE-2024-53350,0.00085,0.24716,2024,False
CVE-2024-53351,0.00094,0.26213,2024,False
CVE-2024-53354,0.00138,0.33615,2024,False
CVE-2024-53355,0.00929,0.76494,2024,False
CVE-2024-53356,0.00909,0.76194,2024,False
CVE-2024-53357,0.00149,0.35156,2024,False
CVE-2024-53359,0.00333,0.5643,2024,False
CVE-2024-53364,0.00082,0.24213,2024,False
CVE-2024-53365,0.00086,0.24898,2024,False
CVE-2024-53375,0.70658,0.98715,2024,False
CVE-2024-53376,0.91174,0.99664,2024,False
CVE-2024-53379,0.00579,0.69294,2024,False
CVE-2024-53382,0.00158,0.36443,2024,False
CVE-2024-53384,0.00119,0.30454,2024,False
CVE-2024-53386,0.00327,0.55971,2024,False
CVE-2024-53387,0.00303,0.53947,2024,False
CVE-2024-53388,0.0033,0.56257,2024,False
CVE-2024-53406,0.00047,0.15122,2024,False
CVE-2024-53407,0.04916,0.89803,2024,False
CVE-2024-53408,0.00145,0.34566,2024,False
CVE-2024-53412,0.00179,0.39334,2024,False
CVE-2024-53423,0.00123,0.31005,2024,False
CVE-2024-53425,0.00016,0.03868,2024,False
CVE-2024-53426,0.00032,0.0995,2024,False
CVE-2024-53427,0.00267,0.50445,2024,False
CVE-2024-53429,0.00023,0.06868,2024,False
CVE-2024-53432,0.00247,0.48175,2024,False
CVE-2024-53438,0.00268,0.50519,2024,False
CVE-2024-53441,0.00088,0.25246,2024,False
CVE-2024-53442,0.00988,0.77236,2024,False
CVE-2024-53450,0.00358,0.5833,2024,False
CVE-2024-53457,0.40822,0.97456,2024,False
CVE-2024-53458,0.00162,0.36886,2024,False
CVE-2024-53459,0.00091,0.25823,2024,False
CVE-2024-53470,0.00267,0.50395,2024,False
CVE-2024-53471,0.00229,0.45844,2024,False
CVE-2024-53472,0.00247,0.4826,2024,False
CVE-2024-53473,0.00873,0.75629,2024,False
CVE-2024-53476,0.00474,0.65167,2024,False
