cell_K,seed,window,n_pairs,n_auto,n_review,n_defer,n_acted,n_success,n_rollback,n_deferred_at_act,rollback_rate,cascade_detected,halt_triggered,mttr_avg_windows,coverage_to_date,strategy
100,118,4,1470,100,0,1370,100,97,2,1,0.02,False,False,0.0,1.0,Fixed-policy
100,118,5,1376,100,0,1276,100,91,7,2,0.07,False,False,0.0,1.0,Fixed-policy
100,118,6,1292,100,0,1192,100,93,7,0,0.07,False,False,0.0,0.9982,Fixed-policy
100,118,7,1200,100,0,1100,100,89,9,2,0.09,False,False,0.0,1.0,Fixed-policy
100,118,8,1113,100,0,1013,100,95,1,4,0.01,False,False,0.0,1.0,Fixed-policy
100,118,9,1022,100,0,922,100,95,5,0,0.05,False,False,0.0,0.9988,Fixed-policy
100,118,10,931,100,0,831,100,92,3,5,0.03,False,False,0.0,1.0,Fixed-policy
100,118,11,843,100,0,743,100,92,4,4,0.04,False,False,0.0,1.0,Fixed-policy
100,118,12,754,100,0,654,100,91,4,5,0.04,False,False,0.0,1.0,Fixed-policy
100,119,1,1705,100,0,1605,100,88,9,3,0.09,False,False,0.0,0.8,Fixed-policy
100,119,2,1619,100,0,1519,100,89,5,6,0.05,False,False,0.0,0.9888,Fixed-policy
100,119,3,1533,100,0,1433,100,90,7,3,0.07,False,False,0.0,1.0,Fixed-policy
100,119,4,1444,100,0,1344,100,87,11,2,0.11,False,False,0.0,1.0,Fixed-policy
100,119,5,1357,100,0,1257,100,93,5,2,0.05,False,False,0.0,1.0,Fixed-policy
100,119,6,1269,100,0,1169,100,93,7,0,0.07,False,False,0.0,1.0,Fixed-policy
100,119,7,1179,100,0,1079,100,91,5,4,0.05,False,False,0.0,1.0,Fixed-policy
100,119,8,1091,100,0,991,100,91,5,4,0.05,False,False,0.0,1.0,Fixed-policy
100,119,9,1001,100,0,901,100,95,3,2,0.03,False,False,0.0,1.0,Fixed-policy
100,119,10,909,100,0,809,100,93,6,1,0.06,False,False,0.0,1.0,Fixed-policy
100,119,11,819,100,0,719,100,93,6,1,0.06,False,False,0.0,1.0,Fixed-policy
100,119,12,729,100,0,629,100,92,6,2,0.06,False,False,0.0,1.0,Fixed-policy
100,120,1,1803,100,0,1703,100,85,12,3,0.12,False,False,0.0,0.7658,Fixed-policy
100,120,2,1723,100,0,1623,100,92,3,5,0.03,False,False,0.0,0.9833,Fixed-policy
100,120,3,1632,100,0,1532,100,90,4,6,0.04,False,False,0.0,1.0,Fixed-policy
100,120,4,1543,100,0,1443,100,94,2,4,0.02,False,False,0.0,1.0,Fixed-policy
100,120,5,1452,100,0,1352,100,88,10,2,0.1,False,False,0.0,1.0,Fixed-policy
100,120,6,1366,100,0,1266,100,91,5,4,0.05,False,False,0.0,1.0,Fixed-policy
100,120,7,1277,100,0,1177,100,91,5,4,0.05,False,False,0.0,1.0,Fixed-policy
100,120,8,1189,100,0,1089,100,91,7,2,0.07,False,False,0.0,1.0,Fixed-policy
100,120,9,1104,100,0,1004,100,94,2,4,0.02,False,False,0.0,1.0,Fixed-policy
100,120,10,1012,100,0,912,100,94,4,2,0.04,False,False,0.0,1.0,Fixed-policy
100,120,11,920,100,0,820,100,91,6,3,0.06,False,False,0.0,1.0,Fixed-policy
100,120,12,832,100,0,732,100,95,4,1,0.04,False,False,0.0,1.0,Fixed-policy
100,121,1,1734,100,0,1634,100,87,6,7,0.06,False,False,0.0,0.7632,Fixed-policy
100,121,2,1650,100,0,1550,100,94,4,2,0.04,False,False,0.0,0.9628,Fixed-policy
100,121,3,1557,100,0,1457,100,88,6,6,0.06,False,False,0.0,0.9963,Fixed-policy
100,121,4,1475,100,0,1375,100,92,7,1,0.07,False,False,0.0,0.9972,Fixed-policy
100,121,5,1387,100,0,1287,100,90,6,4,0.06,False,False,0.0,1.0,Fixed-policy
100,121,6,1299,100,0,1199,100,96,3,1,0.03,False,False,0.0,1.0,Fixed-policy
100,121,7,1205,100,0,1105,100,91,5,4,0.05,False,False,0.0,1.0,Fixed-policy
100,121,8,1116,100,0,1016,100,91,6,3,0.06,False,False,0.0,1.0,Fixed-policy
100,121,9,1025,100,0,925,100,90,6,4,0.06,False,False,0.0,1.0,Fixed-policy
100,121,10,940,100,0,840,100,90,4,6,0.04,False,False,0.0,1.0,Fixed-policy
100,121,11,852,100,0,752,100,93,7,0,0.07,False,False,0.0,1.0,Fixed-policy
100,121,12,760,100,0,660,100,93,5,2,0.05,False,False,0.0,1.0,Fixed-policy
100,122,1,1855,100,0,1755,100,94,4,2,0.04,False,False,0.0,0.746,Fixed-policy
100,122,2,1765,100,0,1665,100,93,4,3,0.04,False,False,0.0,0.9791,Fixed-policy
100,122,3,1673,100,0,1573,100,92,6,2,0.06,False,False,0.0,0.9964,Fixed-policy
100,122,4,1584,100,0,1484,100,91,6,3,0.06,False,False,0.0,1.0,Fixed-policy
100,122,5,1496,100,0,1396,100,94,5,1,0.05,False,False,0.0,1.0,Fixed-policy
100,122,6,1409,100,0,1309,100,92,4,4,0.04,False,False,0.0,1.0,Fixed-policy
100,122,7,1321,100,0,1221,100,91,5,4,0.05,False,False,0.0,1.0,Fixed-policy
100,122,8,1231,100,0,1131,100,94,3,3,0.03,False,False,0.0,1.0,Fixed-policy
100,122,9,1140,100,0,1040,100,90,5,5,0.05,False,False,0.0,1.0,Fixed-policy
100,122,10,1054,100,0,954,100,95,1,4,0.01,False,False,0.0,1.0,Fixed-policy
100,122,11,960,100,0,860,100,93,1,6,0.01,False,False,0.0,1.0,Fixed-policy
100,122,12,870,100,0,770,100,93,4,3,0.04,False,False,0.0,1.0,Fixed-policy
100,123,1,1709,100,0,1609,100,88,7,5,0.07,False,False,0.0,0.8381,Fixed-policy
100,123,2,1624,100,0,1524,100,89,5,6,0.05,False,False,0.0,0.9944,Fixed-policy
100,123,3,1542,100,0,1442,100,92,3,5,0.03,False,False,0.0,0.9963,Fixed-policy
100,123,4,1451,100,0,1351,100,94,3,3,0.03,False,False,0.0,1.0,Fixed-policy
100,123,5,1358,100,0,1258,100,90,7,3,0.07,False,False,0.0,1.0,Fixed-policy
100,123,6,1268,100,0,1168,100,86,11,3,0.11,False,False,0.0,1.0,Fixed-policy
100,123,7,1189,100,0,1089,100,96,2,2,0.02,False,False,0.0,1.0,Fixed-policy
100,123,8,1096,100,0,996,100,96,4,0,0.04,False,False,0.0,1.0,Fixed-policy
100,123,9,1006,100,0,906,100,96,2,2,0.02,False,False,0.0,0.9988,Fixed-policy
100,123,10,912,100,0,812,100,90,7,3,0.07,False,False,0.0,1.0,Fixed-policy
100,123,11,825,100,0,725,100,98,1,1,0.01,False,False,0.0,1.0,Fixed-policy
100,123,12,731,100,0,631,100,89,7,4,0.07,False,False,0.0,1.0,Fixed-policy
100,124,1,1673,100,0,1573,100,95,3,2,0.03,False,False,0.0,0.7851,Fixed-policy
100,124,2,1582,100,0,1482,100,96,2,2,0.02,False,False,0.0,0.9948,Fixed-policy
100,124,3,1488,100,0,1388,100,95,3,2,0.03,False,False,0.0,1.0,Fixed-policy
100,124,4,1396,100,0,1296,100,95,5,0,0.05,False,False,0.0,1.0,Fixed-policy
100,124,5,1302,100,0,1202,100,95,3,2,0.03,False,False,0.0,1.0,Fixed-policy
100,124,6,1210,100,0,1110,100,95,3,2,0.03,False,False,0.0,1.0,Fixed-policy
100,124,7,1115,100,0,1015,100,91,5,4,0.05,False,False,0.0,1.0,Fixed-policy
100,124,8,1026,100,0,926,100,90,8,2,0.08,False,False,0.0,1.0,Fixed-policy
100,124,9,940,100,0,840,100,91,6,3,0.06,False,False,0.0,1.0,Fixed-policy
100,124,10,853,100,0,753,100,94,3,3,0.03,False,False,0.0,1.0,Fixed-policy
100,124,11,762,100,0,662,100,91,7,2,0.07,False,False,0.0,1.0,Fixed-policy
100,124,12,675,100,0,575,100,90,8,2,0.08,False,False,0.0,1.0,Fixed-policy
100,125,1,1741,100,0,1641,100,90,7,3,0.07,False,False,0.0,0.8036,Fixed-policy
100,125,2,1655,100,0,1555,100,88,10,2,0.1,False,False,0.0,0.9834,Fixed-policy
100,125,3,1572,100,0,1472,100,92,7,1,0.07,False,False,0.0,0.9963,Fixed-policy
100,125,4,1482,100,0,1382,100,87,4,9,0.04,False,False,0.0,1.0,Fixed-policy
100,125,5,1400,100,0,1300,100,85,11,4,0.11,False,False,0.0,1.0,Fixed-policy
100,125,6,1317,100,0,1217,100,96,2,2,0.02,False,False,0.0,1.0,Fixed-policy
100,125,7,1226,100,0,1126,100,97,1,2,0.01,False,False,0.0,1.0,Fixed-policy
100,125,8,1132,100,0,1032,100,90,5,5,0.05,False,False,0.0,1.0,Fixed-policy
100,125,9,1043,100,0,943,100,93,5,2,0.05,False,False,0.0,1.0,Fixed-policy
100,125,10,952,100,0,852,100,88,7,5,0.07,False,False,0.0,1.0,Fixed-policy
100,125,11,865,100,0,765,100,94,6,0,0.06,False,False,0.0,1.0,Fixed-policy
100,125,12,773,100,0,673,100,85,8,7,0.08,False,False,0.0,1.0,Fixed-policy
100,126,1,1706,100,0,1606,100,92,4,4,0.04,False,False,0.0,0.7603,Fixed-policy
100,126,2,1619,100,0,1519,100,87,7,6,0.07,False,False,0.0,0.989,Fixed-policy
100,126,3,1534,100,0,1434,100,92,6,2,0.06,False,False,0.0,1.0,Fixed-policy
100,126,4,1445,100,0,1345,100,92,4,4,0.04,False,False,0.0,1.0,Fixed-policy
100,126,5,1357,100,0,1257,100,93,5,2,0.05,False,False,0.0,1.0,Fixed-policy
100,126,6,1265,100,0,1165,100,91,5,4,0.05,False,False,0.0,1.0,Fixed-policy
100,126,7,1178,100,0,1078,100,93,5,2,0.05,False,False,0.0,1.0,Fixed-policy
100,126,8,1089,100,0,989,100,90,5,5,0.05,False,False,0.0,1.0,Fixed-policy
100,126,9,1001,100,0,901,100,97,2,1,0.02,False,False,0.0,1.0,Fixed-policy
100,126,10,904,100,0,804,100,92,3,5,0.03,False,False,0.0,1.0,Fixed-policy
100,126,11,814,100,0,714,100,97,2,1,0.02,False,False,0.0,1.0,Fixed-policy
100,126,12,718,100,0,618,100,87,8,5,0.08,False,False,0.0,1.0,Fixed-policy
100,127,1,1747,100,0,1647,100,89,6,5,0.06,False,False,0.0,0.8165,Fixed-policy
100,127,2,1663,100,0,1563,100,91,7,2,0.07,False,False,0.0,0.9836,Fixed-policy
100,127,3,1576,100,0,1476,100,89,9,2,0.09,False,False,0.0,0.9963,Fixed-policy
100,127,4,1491,100,0,1391,100,94,4,2,0.04,False,False,0.0,1.0,Fixed-policy
100,127,5,1400,100,0,1300,100,91,5,4,0.05,False,False,0.0,1.0,Fixed-policy
100,127,6,1313,100,0,1213,100,90,6,4,0.06,False,False,0.0,1.0,Fixed-policy
100,127,7,1223,100,0,1123,100,91,6,3,0.06,False,False,0.0,1.0,Fixed-policy
100,127,8,1134,100,0,1034,100,91,5,4,0.05,False,False,0.0,1.0,Fixed-policy
100,127,9,1049,100,0,949,100,94,4,2,0.04,False,False,0.0,1.0,Fixed-policy
100,127,10,958,100,0,858,100,95,2,3,0.02,False,False,0.0,1.0,Fixed-policy
100,127,11,867,100,0,767,100,92,2,6,0.02,False,False,0.0,1.0,Fixed-policy
100,127,12,780,100,0,680,100,96,4,0,0.04,False,False,0.0,1.0,Fixed-policy
100,128,1,1752,100,0,1652,100,93,4,3,0.04,False,False,0.0,0.8304,Fixed-policy
100,128,2,1663,100,0,1563,100,90,9,1,0.09,False,False,0.0,0.9946,Fixed-policy
100,128,3,1574,100,0,1474,100,90,2,8,0.02,False,False,0.0,1.0,Fixed-policy
100,128,4,1487,100,0,1387,100,87,7,6,0.07,False,False,0.0,1.0,Fixed-policy
100,128,5,1403,100,0,1303,100,90,6,4,0.06,False,False,0.0,1.0,Fixed-policy
100,128,6,1319,100,0,1219,100,87,7,6,0.07,False,False,0.0,1.0,Fixed-policy
100,128,7,1238,100,0,1138,100,97,2,1,0.02,False,False,0.0,0.9984,Fixed-policy
100,128,8,1144,100,0,1044,100,90,7,3,0.07,False,False,0.0,0.9986,Fixed-policy
100,128,9,1060,100,0,960,100,92,5,3,0.05,False,False,0.0,0.9988,Fixed-policy
100,128,10,975,100,0,875,100,96,2,2,0.02,False,False,0.0,1.0,Fixed-policy
100,128,11,881,100,0,781,100,93,5,2,0.05,False,False,0.0,1.0,Fixed-policy
100,128,12,788,100,0,688,100,87,9,4,0.09,False,False,0.0,1.0,Fixed-policy
100,129,1,1790,100,0,1690,100,89,6,5,0.06,False,False,0.0,0.7672,Fixed-policy
100,129,2,1703,100,0,1603,100,96,1,3,0.01,False,False,0.0,0.9788,Fixed-policy
100,129,3,1609,100,0,1509,100,92,6,2,0.06,False,False,0.0,0.9964,Fixed-policy
100,129,4,1520,100,0,1420,100,91,4,5,0.04,False,False,0.0,1.0,Fixed-policy
100,129,5,1430,100,0,1330,100,95,2,3,0.02,False,False,0.0,1.0,Fixed-policy
100,129,6,1343,100,0,1243,100,94,1,5,0.01,False,False,0.0,1.0,Fixed-policy
100,129,7,1254,100,0,1154,100,91,4,5,0.04,False,False,0.0,1.0,Fixed-policy
100,129,8,1166,100,0,1066,100,91,5,4,0.05,False,False,0.0,1.0,Fixed-policy
100,129,9,1080,100,0,980,100,91,4,5,0.04,False,False,0.0,1.0,Fixed-policy
100,129,10,995,100,0,895,100,93,5,2,0.05,False,False,0.0,1.0,Fixed-policy
100,129,11,904,100,0,804,100,92,6,2,0.06,False,False,0.0,1.0,Fixed-policy
100,129,12,816,100,0,716,100,89,7,4,0.07,False,False,0.0,1.0,Fixed-policy
200,105,1,1722,6,18,1698,6,6,0,0,0.0,False,False,0.0,0.2,AutoHeal
200,105,2,1719,13,15,1691,13,12,0,1,0.0,False,False,0.0,0.4865,AutoHeal
200,105,3,1707,3,17,1687,3,2,1,0,0.3333,False,True,0.0,0.7407,AutoHeal
200,105,4,1705,6,27,1672,6,6,0,0,0.0,False,False,0.0,0.8387,AutoHeal
200,105,5,1702,7,119,1576,7,6,1,0,0.1429,False,True,0.0,0.9697,AutoHeal
200,105,6,1696,14,264,1418,14,13,1,0,0.0714,False,False,0.0,1.0,AutoHeal
200,105,7,1685,1,193,1491,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,105,8,1688,20,447,1221,20,18,1,1,0.05,False,False,0.0,1.0,AutoHeal
200,105,9,1670,43,542,1085,43,40,2,1,0.0465,False,False,0.0,1.0,AutoHeal
200,105,10,1631,14,560,1057,14,14,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,105,11,1618,54,643,921,54,52,0,2,0.0,False,False,0.0,1.0,AutoHeal
200,105,12,1569,1,408,1160,1,0,1,0,1.0,False,True,0.0,1.0,AutoHeal
200,106,1,1742,18,19,1705,18,18,0,0,0.0,False,False,0.0,0.3333,AutoHeal
200,106,2,1728,14,10,1704,14,13,0,1,0.0,False,False,0.0,0.6327,AutoHeal
200,106,3,1715,4,14,1697,4,4,0,0,0.0,False,False,0.0,0.875,AutoHeal
200,106,4,1712,5,51,1656,5,4,1,0,0.2,False,True,0.0,0.9512,AutoHeal
200,106,5,1708,1,51,1656,1,1,0,0,0.0,False,False,0.0,0.9756,AutoHeal
200,106,6,1710,8,310,1392,8,8,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,106,7,1704,60,580,1064,60,56,2,2,0.0333,False,False,0.0,1.0,AutoHeal
200,106,8,1650,84,691,875,84,77,4,3,0.0476,False,False,0.0,1.0,AutoHeal
200,106,9,1575,1,383,1191,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,106,10,1576,30,625,921,30,25,3,2,0.1,False,False,0.0,1.0,AutoHeal
200,106,11,1555,30,617,908,30,27,1,2,0.0333,False,False,0.0,1.0,AutoHeal
200,106,12,1532,108,695,729,108,98,9,1,0.0833,False,False,0.0,1.0,AutoHeal
200,107,1,1758,5,18,1735,5,5,0,0,0.0,False,False,0.0,0.1724,AutoHeal
200,107,2,1754,10,14,1730,10,9,1,0,0.1,False,False,0.0,0.4242,AutoHeal
200,107,3,1747,9,18,1720,9,8,1,0,0.1111,False,True,0.0,0.6667,AutoHeal
200,107,4,1739,6,84,1649,6,3,2,1,0.3333,False,True,0.0,0.8929,AutoHeal
200,107,5,1736,3,84,1649,3,3,0,0,0.0,False,False,0.0,0.9655,AutoHeal
200,107,6,1735,10,285,1440,10,10,0,0,0.0,False,False,0.0,0.9744,AutoHeal
200,107,7,1725,41,537,1147,41,39,1,1,0.0244,False,False,0.0,1.0,AutoHeal
200,107,8,1688,84,705,899,84,80,2,2,0.0238,False,False,0.0,1.0,AutoHeal
200,107,9,1611,59,744,808,59,56,3,0,0.0508,False,False,0.0,1.0,AutoHeal
200,107,10,1556,14,648,894,14,13,1,0,0.0714,False,False,0.0,1.0,AutoHeal
200,107,11,1543,104,754,685,104,98,3,3,0.0288,False,False,0.0,1.0,AutoHeal
200,107,12,1447,69,721,657,69,61,2,6,0.029,False,False,0.0,1.0,AutoHeal
200,108,1,1725,11,15,1699,11,11,0,0,0.0,False,False,0.0,0.3056,AutoHeal
200,108,2,1716,7,19,1690,7,7,0,0,0.0,False,False,0.0,0.5455,AutoHeal
200,108,3,1714,12,29,1673,12,11,0,1,0.0,False,False,0.0,0.7632,AutoHeal
200,108,4,1708,3,60,1645,3,3,0,0,0.0,False,False,0.0,0.9143,AutoHeal
200,108,5,1706,13,250,1443,13,13,0,0,0.0,False,False,0.0,0.9783,AutoHeal
200,108,6,1697,1,1,1695,1,1,0,0,0.0,False,False,0.0,0.9787,AutoHeal
200,108,7,1698,30,500,1168,30,27,2,1,0.0667,False,False,0.0,1.0,AutoHeal
200,108,8,1674,78,661,935,78,72,4,2,0.0513,False,False,0.0,1.0,AutoHeal
200,108,9,1609,116,791,702,116,106,5,5,0.0431,False,False,0.0,1.0,AutoHeal
200,108,10,1504,114,755,635,114,108,5,1,0.0439,False,False,0.0,1.0,AutoHeal
200,108,11,1397,51,704,642,51,43,7,1,0.1373,False,True,0.0,1.0,AutoHeal
200,108,12,1354,131,735,488,131,120,7,4,0.0534,False,False,0.0,1.0,AutoHeal
200,109,1,1724,3,18,1703,3,2,1,0,0.3333,False,True,0.0,0.0769,AutoHeal
200,109,2,1722,1,18,1703,1,1,0,0,0.0,False,False,0.0,0.12,AutoHeal
200,109,3,1723,14,13,1696,14,14,0,0,0.0,False,False,0.0,0.4595,AutoHeal
200,109,4,1716,4,18,1694,4,2,1,1,0.25,False,True,0.0,0.7308,AutoHeal
200,109,5,1714,2,18,1694,2,2,0,0,0.0,False,False,0.0,0.8077,AutoHeal
200,109,6,1715,6,42,1667,6,6,0,0,0.0,False,False,0.0,0.871,AutoHeal
200,109,7,1713,10,146,1557,10,9,1,0,0.1,False,False,0.0,1.0,AutoHeal
200,109,8,1711,3,234,1474,3,2,0,1,0.0,False,False,0.0,1.0,AutoHeal
200,109,9,1710,4,260,1446,4,4,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,109,10,1710,31,480,1199,31,29,1,1,0.0323,False,False,0.0,1.0,AutoHeal
200,109,11,1689,5,433,1251,5,4,0,1,0.0,False,False,0.0,1.0,AutoHeal
200,109,12,1688,75,597,1016,75,70,2,3,0.0267,False,False,0.0,1.0,AutoHeal
200,110,1,1741,8,14,1719,8,7,0,1,0.0,False,False,0.0,0.25,AutoHeal
200,110,2,1736,8,14,1714,8,8,0,0,0.0,False,False,0.0,0.5172,AutoHeal
200,110,3,1733,4,30,1699,4,4,0,0,0.0,False,False,0.0,0.7917,AutoHeal
200,110,4,1731,12,117,1602,12,10,2,0,0.1667,False,True,0.0,0.9062,AutoHeal
200,110,5,1721,1,115,1605,1,1,0,0,0.0,False,False,0.0,0.9677,AutoHeal
200,110,6,1724,20,407,1297,20,19,0,1,0.0,False,False,0.0,1.0,AutoHeal
200,110,7,1708,21,466,1221,21,16,4,1,0.1905,False,True,0.0,1.0,AutoHeal
200,110,8,1692,84,593,1015,84,79,1,4,0.0119,False,False,0.0,1.0,AutoHeal
200,110,9,1617,2,289,1326,2,2,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,110,10,1620,2,377,1241,2,2,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,110,11,1621,75,694,852,75,70,5,0,0.0667,False,False,0.0,1.0,AutoHeal
200,110,12,1554,33,616,905,33,30,1,2,0.0303,False,False,0.0,1.0,AutoHeal
200,111,1,1694,6,23,1665,6,6,0,0,0.0,False,False,0.0,0.2069,AutoHeal
200,111,2,1691,14,17,1660,14,14,0,0,0.0,False,False,0.0,0.5556,AutoHeal
200,111,3,1684,7,51,1626,7,7,0,0,0.0,False,False,0.0,0.931,AutoHeal
200,111,4,1680,10,149,1521,10,9,1,0,0.1,False,False,0.0,0.973,AutoHeal
200,111,5,1676,5,234,1437,5,5,0,0,0.0,False,False,0.0,0.9762,AutoHeal
200,111,6,1676,38,477,1161,38,37,1,0,0.0263,False,False,0.0,1.0,AutoHeal
200,111,7,1642,70,648,924,70,63,4,3,0.0571,False,False,0.0,1.0,AutoHeal
200,111,8,1583,25,652,906,25,21,3,1,0.12,False,True,0.0,1.0,AutoHeal
200,111,9,1562,124,709,729,124,119,2,3,0.0161,False,False,0.0,1.0,AutoHeal
200,111,10,1445,62,725,658,62,58,2,2,0.0323,False,False,0.0,1.0,AutoHeal
200,111,11,1390,73,710,607,73,69,3,1,0.0411,False,False,0.0,1.0,AutoHeal
200,111,12,1323,30,647,646,30,28,1,1,0.0333,False,False,0.0,1.0,AutoHeal
200,112,1,1768,8,11,1749,8,8,0,0,0.0,False,False,0.0,0.32,AutoHeal
200,112,2,1761,5,12,1744,5,3,1,1,0.2,False,True,0.0,0.55,AutoHeal
200,112,3,1758,2,12,1744,2,1,0,1,0.0,False,False,0.0,0.6667,AutoHeal
200,112,4,1759,2,17,1740,2,1,1,0,0.5,False,True,0.0,0.6842,AutoHeal
200,112,5,1758,6,30,1722,6,5,0,1,0.0,False,False,0.0,0.7826,AutoHeal
200,112,6,1755,2,20,1733,2,2,0,0,0.0,False,False,0.0,0.8696,AutoHeal
200,112,7,1758,9,132,1617,9,7,2,0,0.2222,False,True,0.0,0.9643,AutoHeal
200,112,8,1751,10,278,1463,10,9,1,0,0.1,False,False,0.0,1.0,AutoHeal
200,112,9,1746,5,270,1471,5,5,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,112,10,1744,59,573,1112,59,54,3,2,0.0508,False,False,0.0,1.0,AutoHeal
200,112,11,1696,1,3,1692,1,1,0,0,0.0,False,False,0.0,0.9897,AutoHeal
200,112,12,1699,3,210,1486,3,2,1,0,0.3333,False,True,0.0,1.0,AutoHeal
200,113,1,1730,5,19,1706,5,4,0,1,0.0,False,False,0.0,0.1481,AutoHeal
200,113,2,1734,1,19,1714,1,1,0,0,0.0,False,False,0.0,0.2174,AutoHeal
200,113,3,1734,11,12,1711,11,9,1,1,0.0909,False,False,0.0,0.4375,AutoHeal
200,113,4,1729,2,13,1714,2,2,0,0,0.0,False,False,0.0,0.64,AutoHeal
200,113,5,1728,8,16,1704,8,7,1,0,0.125,False,True,0.0,0.7419,AutoHeal
200,113,6,1721,3,35,1683,3,2,1,0,0.3333,False,True,0.0,0.9615,AutoHeal
200,113,7,1719,8,101,1610,8,7,1,0,0.125,False,True,0.0,1.0,AutoHeal
200,113,8,1712,8,265,1439,8,7,1,0,0.125,False,True,0.0,1.0,AutoHeal
200,113,9,1705,3,299,1403,3,3,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,113,10,1704,43,460,1201,43,40,2,1,0.0465,False,False,0.0,1.0,AutoHeal
200,113,11,1667,1,33,1633,1,1,0,0,0.0,False,False,0.0,0.9881,AutoHeal
200,113,12,1666,56,562,1048,56,53,1,2,0.0179,False,False,0.0,1.0,AutoHeal
200,114,1,1808,11,18,1779,11,11,0,0,0.0,False,False,0.0,0.2821,AutoHeal
200,114,2,1799,9,15,1775,9,9,0,0,0.0,False,False,0.0,0.5405,AutoHeal
200,114,3,1791,6,26,1759,6,6,0,0,0.0,False,False,0.0,0.7647,AutoHeal
200,114,4,1789,5,82,1702,5,4,0,1,0.0,False,False,0.0,0.8824,AutoHeal
200,114,5,1787,2,89,1696,2,2,0,0,0.0,False,False,0.0,0.9697,AutoHeal
200,114,6,1788,10,184,1594,10,10,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,114,7,1780,2,202,1576,2,1,1,0,0.5,False,True,0.0,1.0,AutoHeal
200,114,8,1779,21,423,1335,21,19,1,1,0.0476,False,False,0.0,1.0,AutoHeal
200,114,9,1767,47,554,1166,47,44,2,1,0.0426,False,False,0.0,1.0,AutoHeal
200,114,10,1724,80,698,946,80,75,2,3,0.025,False,False,0.0,1.0,AutoHeal
200,114,11,1651,91,699,861,91,80,7,4,0.0769,False,False,0.0,1.0,AutoHeal
200,114,12,1573,75,764,734,75,69,2,4,0.0267,False,False,0.0,1.0,AutoHeal
200,115,1,1645,7,14,1624,7,7,0,0,0.0,False,False,0.0,0.2414,AutoHeal
200,115,2,1646,10,15,1621,10,8,0,2,0.0,False,False,0.0,0.4839,AutoHeal
200,115,3,1642,4,15,1623,4,4,0,0,0.0,False,False,0.0,0.7037,AutoHeal
200,115,4,1642,9,59,1574,9,8,1,0,0.1111,False,True,0.0,0.8438,AutoHeal
200,115,5,1634,9,182,1443,9,9,0,0,0.0,False,False,0.0,0.973,AutoHeal
200,115,6,1626,21,406,1199,21,19,2,0,0.0952,False,False,0.0,1.0,AutoHeal
200,115,7,1608,26,491,1091,26,24,1,1,0.0385,False,False,0.0,1.0,AutoHeal
200,115,8,1588,1,92,1495,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,115,9,1589,36,541,1012,36,34,0,2,0.0,False,False,0.0,1.0,AutoHeal
200,115,10,1558,83,650,825,83,76,5,2,0.0602,False,False,0.0,1.0,AutoHeal
200,115,11,1483,98,709,676,98,91,7,0,0.0714,False,False,0.0,1.0,AutoHeal
200,115,12,1397,10,579,808,10,10,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,116,1,1776,14,20,1742,14,13,0,1,0.0,False,False,0.0,0.3095,AutoHeal
200,116,2,1768,8,19,1741,8,6,2,0,0.25,False,True,0.0,0.5278,AutoHeal
200,116,3,1762,6,19,1737,6,6,0,0,0.0,False,False,0.0,0.6944,AutoHeal
200,116,4,1759,11,57,1691,11,10,0,1,0.0,False,False,0.0,0.8537,AutoHeal
200,116,5,1753,5,230,1518,5,5,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,116,6,1754,1,160,1593,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,116,7,1755,26,405,1324,26,23,2,1,0.0769,False,False,0.0,1.0,AutoHeal
200,116,8,1738,6,412,1320,6,5,1,0,0.1667,False,True,0.0,1.0,AutoHeal
200,116,9,1733,36,567,1130,36,34,2,0,0.0556,False,False,0.0,1.0,AutoHeal
200,116,10,1706,1,3,1702,1,1,0,0,0.0,False,False,0.0,0.9905,AutoHeal
200,116,11,1707,1,306,1400,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,116,12,1708,1,25,1682,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
200,117,1,1829,13,10,1806,13,12,1,0,0.0769,False,False,0.0,0.3871,AutoHeal
200,117,2,1824,3,9,1812,3,2,1,0,0.3333,False,True,0.0,0.6087,AutoHeal
200,117,3,1822,8,19,1795,8,6,2,0,0.25,False,True,0.0,0.7407,AutoHeal
200,117,4,1816,4,69,1743,4,3,1,0,0.25,False,True,0.0,0.92,AutoHeal
200,117,5,1813,1,69,1743,1,1,0,0,0.0,False,False,0.0,0.96,AutoHeal
200,117,6,1814,26,395,1393,26,24,1,1,0.0385,False,False,0.0,1.0,AutoHeal
200,117,7,1793,4,359,1430,4,4,0,0,0.0,False,False,0.0,1.0,AutoHeal
